total_gold_earned_0, 65467
total_gold_spent_0, 58970
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 36
total_deaths_0, 23
total_damage_dealt_to_champions_0, 120909
total_damage_dealt_to_objectives_0, 66117
total_damage_taken_0, 120775
average_vision_score_0, 22
total_wards_placed_0, 52
average_creep_score_0, 140
average_champion_experience_0, 16534
dmg_carry_0, 1
obj_carry_0, 1
team_comp_0_champ_1, Sejuani
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 57011
total_gold_spent_1, 54385
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 37
total_damage_dealt_to_champions_1, 94240
total_damage_dealt_to_objectives_1, 27898
total_damage_taken_1, 147021
average_vision_score_1, 26
total_wards_placed_1, 53
average_creep_score_1, 135
average_champion_experience_1, 14271
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, LeeSin
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Malphite
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
