total_gold_earned_0, 55656
total_gold_spent_0, 46920
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 36
total_deaths_0, 14
total_damage_dealt_to_champions_0, 74808
total_damage_dealt_to_objectives_0, 70535
total_damage_taken_0, 88566
average_vision_score_0, 18
total_wards_placed_0, 36
average_creep_score_0, 102
average_champion_experience_0, 13041
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 42350
total_gold_spent_1, 41185
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 36
total_damage_dealt_to_champions_1, 59402
total_damage_dealt_to_objectives_1, 27611
total_damage_taken_1, 95411
average_vision_score_1, 16
total_wards_placed_1, 43
average_creep_score_1, 98
average_champion_experience_1, 9977
dmg_carry_1, 887
obj_carry_1, 887
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
