total_gold_earned_0, 44610
total_gold_spent_0, 41310
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 32
total_damage_dealt_to_champions_0, 93289
total_damage_dealt_to_objectives_0, 30381
total_damage_taken_0, 106691
average_vision_score_0, 20
total_wards_placed_0, 51
average_creep_score_0, 92
average_champion_experience_0, 10919
dmg_carry_0, 99
obj_carry_0, 99
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 58369
total_gold_spent_1, 50655
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 32
total_deaths_1, 18
total_damage_dealt_to_champions_1, 80591
total_damage_dealt_to_objectives_1, 81322
total_damage_taken_1, 120516
average_vision_score_1, 27
total_wards_placed_1, 65
average_creep_score_1, 106
average_champion_experience_1, 13412
dmg_carry_1, 48
obj_carry_1, 48
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
