total_gold_earned_0, 70662
total_gold_spent_0, 66715
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 3
total_kills_0, 29
total_deaths_0, 33
total_damage_dealt_to_champions_0, 114900
total_damage_dealt_to_objectives_0, 117491
total_damage_taken_0, 140297
average_vision_score_0, 40
total_wards_placed_0, 90
average_creep_score_0, 137
average_champion_experience_0, 17010
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Zed
team_comp_0_champ_3, Ziggs
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Sona
total_gold_earned_1, 65348
total_gold_spent_1, 61625
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 29
total_damage_dealt_to_champions_1, 106463
total_damage_dealt_to_objectives_1, 32003
total_damage_taken_1, 143556
average_vision_score_1, 30
total_wards_placed_1, 59
average_creep_score_1, 139
average_champion_experience_1, 15296
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Vex
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Warwick
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
