total_gold_earned_0, 41372
total_gold_spent_0, 38400
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 38
total_damage_dealt_to_champions_0, 59816
total_damage_dealt_to_objectives_0, 30181
total_damage_taken_0, 116784
average_vision_score_0, 16
total_wards_placed_0, 39
average_creep_score_0, 89
average_champion_experience_0, 9194
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Alistar
total_gold_earned_1, 55396
total_gold_spent_1, 47400
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 38
total_deaths_1, 16
total_damage_dealt_to_champions_1, 96865
total_damage_dealt_to_objectives_1, 65661
total_damage_taken_1, 83653
average_vision_score_1, 25
total_wards_placed_1, 28
average_creep_score_1, 98
average_champion_experience_1, 12707
dmg_carry_1, 9
obj_carry_1, 9
team_comp_1_champ_1, Shen
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
