total_gold_earned_0, 76920
total_gold_spent_0, 70058
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 30
total_damage_dealt_to_champions_0, 135907
total_damage_dealt_to_objectives_0, 69162
total_damage_taken_0, 168006
average_vision_score_0, 34
total_wards_placed_0, 76
average_creep_score_0, 144
average_champion_experience_0, 19386
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Akali
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Xerath
total_gold_earned_1, 71972
total_gold_spent_1, 73185
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 30
total_deaths_1, 44
total_damage_dealt_to_champions_1, 134690
total_damage_dealt_to_objectives_1, 47797
total_damage_taken_1, 154232
average_vision_score_1, 25
total_wards_placed_1, 62
average_creep_score_1, 141
average_champion_experience_1, 16390
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
