total_gold_earned_0, 57959
total_gold_spent_0, 53250
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 33
total_deaths_0, 47
total_damage_dealt_to_champions_0, 99064
total_damage_dealt_to_objectives_0, 37853
total_damage_taken_0, 142467
average_vision_score_0, 23
total_wards_placed_0, 50
average_creep_score_0, 121
average_champion_experience_0, 14254
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Senna
team_comp_0_champ_5, Sona
total_gold_earned_1, 68497
total_gold_spent_1, 63125
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 47
total_deaths_1, 33
total_damage_dealt_to_champions_1, 110120
total_damage_dealt_to_objectives_1, 76495
total_damage_taken_1, 134050
average_vision_score_1, 25
total_wards_placed_1, 56
average_creep_score_1, 118
average_champion_experience_1, 16436
dmg_carry_1, 143
obj_carry_1, 143
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Tryndamere
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Zyra
gameLengthMin, 31
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
