total_gold_earned_0, 49977
total_gold_spent_0, 48390
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 29
total_damage_dealt_to_champions_0, 98174
total_damage_dealt_to_objectives_0, 28047
total_damage_taken_0, 125679
average_vision_score_0, 28
total_wards_placed_0, 53
average_creep_score_0, 125
average_champion_experience_0, 12839
dmg_carry_0, 25
obj_carry_0, 25
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Morgana
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Maokai
total_gold_earned_1, 56630
total_gold_spent_1, 49785
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 29
total_deaths_1, 17
total_damage_dealt_to_champions_1, 102988
total_damage_dealt_to_objectives_1, 69228
total_damage_taken_1, 122194
average_vision_score_1, 34
total_wards_placed_1, 76
average_creep_score_1, 111
average_champion_experience_1, 12773
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
