total_gold_earned_0, 79882
total_gold_spent_0, 76700
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 47
total_deaths_0, 39
total_damage_dealt_to_champions_0, 184855
total_damage_dealt_to_objectives_0, 57728
total_damage_taken_0, 192333
average_vision_score_0, 32
total_wards_placed_0, 66
average_creep_score_0, 171
average_champion_experience_0, 19730
dmg_carry_0, 77
obj_carry_0, 77
team_comp_0_champ_1, Lucian
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 75580
total_gold_spent_1, 74970
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 47
total_damage_dealt_to_champions_1, 156588
total_damage_dealt_to_objectives_1, 85110
total_damage_taken_1, 226263
average_vision_score_1, 32
total_wards_placed_1, 74
average_creep_score_1, 154
average_champion_experience_1, 19405
dmg_carry_1, 141
obj_carry_1, 141
team_comp_1_champ_1, Ornn
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
