total_gold_earned_0, 48051
total_gold_spent_0, 47660
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 31
total_deaths_0, 40
total_damage_dealt_to_champions_0, 81876
total_damage_dealt_to_objectives_0, 16482
total_damage_taken_0, 96097
average_vision_score_0, 14
total_wards_placed_0, 32
average_creep_score_0, 90
average_champion_experience_0, 10234
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Elise
team_comp_0_champ_3, Talon
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Leona
total_gold_earned_1, 56024
total_gold_spent_1, 47748
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 40
total_deaths_1, 31
total_damage_dealt_to_champions_1, 80646
total_damage_dealt_to_objectives_1, 52582
total_damage_taken_1, 107455
average_vision_score_1, 17
total_wards_placed_1, 40
average_creep_score_1, 96
average_champion_experience_1, 11956
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
