total_gold_earned_0, 49811
total_gold_spent_0, 46455
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 39
total_damage_dealt_to_champions_0, 86956
total_damage_dealt_to_objectives_0, 28938
total_damage_taken_0, 103999
average_vision_score_0, 29
total_wards_placed_0, 56
average_creep_score_0, 117
average_champion_experience_0, 11249
dmg_carry_0, 161
obj_carry_0, 161
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Kaisa
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 61208
total_gold_spent_1, 54835
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 20
total_damage_dealt_to_champions_1, 85582
total_damage_dealt_to_objectives_1, 75090
total_damage_taken_1, 120878
average_vision_score_1, 21
total_wards_placed_1, 46
average_creep_score_1, 127
average_champion_experience_1, 14393
dmg_carry_1, 98
obj_carry_1, 98
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
