total_gold_earned_0, 74240
total_gold_spent_0, 67225
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 3
total_kills_0, 52
total_deaths_0, 27
total_damage_dealt_to_champions_0, 124627
total_damage_dealt_to_objectives_0, 115884
total_damage_taken_0, 125520
average_vision_score_0, 36
total_wards_placed_0, 63
average_creep_score_0, 113
average_champion_experience_0, 17397
dmg_carry_0, 254
obj_carry_0, 254
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Senna
total_gold_earned_1, 60133
total_gold_spent_1, 60455
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 52
total_damage_dealt_to_champions_1, 98804
total_damage_dealt_to_objectives_1, 27087
total_damage_taken_1, 157444
average_vision_score_1, 20
total_wards_placed_1, 47
average_creep_score_1, 138
average_champion_experience_1, 14704
dmg_carry_1, 25
obj_carry_1, 25
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
