total_gold_earned_0, 76532
total_gold_spent_0, 68250
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 56
total_deaths_0, 51
total_damage_dealt_to_champions_0, 147862
total_damage_dealt_to_objectives_0, 86589
total_damage_taken_0, 203596
average_vision_score_0, 30
total_wards_placed_0, 84
average_creep_score_0, 124
average_champion_experience_0, 18883
dmg_carry_0, 8
obj_carry_0, 8
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Bard
total_gold_earned_1, 73004
total_gold_spent_1, 69250
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 51
total_deaths_1, 56
total_damage_dealt_to_champions_1, 165328
total_damage_dealt_to_objectives_1, 68137
total_damage_taken_1, 174650
average_vision_score_1, 30
total_wards_placed_1, 48
average_creep_score_1, 127
average_champion_experience_1, 17420
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Poppy
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
