total_gold_earned_0, 66831
total_gold_spent_0, 68260
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 34
total_damage_dealt_to_champions_0, 108609
total_damage_dealt_to_objectives_0, 70368
total_damage_taken_0, 141295
average_vision_score_0, 28
total_wards_placed_0, 66
average_creep_score_0, 142
average_champion_experience_0, 16089
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 70643
total_gold_spent_1, 59490
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 34
total_deaths_1, 35
total_damage_dealt_to_champions_1, 118689
total_damage_dealt_to_objectives_1, 78526
total_damage_taken_1, 156743
average_vision_score_1, 26
total_wards_placed_1, 59
average_creep_score_1, 157
average_champion_experience_1, 18066
dmg_carry_1, 127
obj_carry_1, 127
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Nasus
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Lissandra
team_comp_1_champ_5, Thresh
gameLengthMin, 36
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
