total_gold_earned_0, 53335
total_gold_spent_0, 51245
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 41
total_damage_dealt_to_champions_0, 67727
total_damage_dealt_to_objectives_0, 44157
total_damage_taken_0, 129952
average_vision_score_0, 28
total_wards_placed_0, 71
average_creep_score_0, 113
average_champion_experience_0, 12222
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Pyke
total_gold_earned_1, 65611
total_gold_spent_1, 58604
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 23
total_damage_dealt_to_champions_1, 100362
total_damage_dealt_to_objectives_1, 71548
total_damage_taken_1, 91886
average_vision_score_1, 31
total_wards_placed_1, 55
average_creep_score_1, 126
average_champion_experience_1, 15556
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
