total_gold_earned_0, 57103
total_gold_spent_0, 54225
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 40
total_damage_dealt_to_champions_0, 96764
total_damage_dealt_to_objectives_0, 49540
total_damage_taken_0, 129435
average_vision_score_0, 25
total_wards_placed_0, 65
average_creep_score_0, 119
average_champion_experience_0, 13017
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Galio
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Brand
total_gold_earned_1, 64936
total_gold_spent_1, 56533
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 40
total_deaths_1, 27
total_damage_dealt_to_champions_1, 103619
total_damage_dealt_to_objectives_1, 85811
total_damage_taken_1, 126250
average_vision_score_1, 34
total_wards_placed_1, 71
average_creep_score_1, 116
average_champion_experience_1, 14982
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Jax
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
