total_gold_earned_0, 86122
total_gold_spent_0, 79838
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 3
total_kills_0, 58
total_deaths_0, 46
total_damage_dealt_to_champions_0, 143334
total_damage_dealt_to_objectives_0, 86565
total_damage_taken_0, 164876
average_vision_score_0, 38
total_wards_placed_0, 85
average_creep_score_0, 149
average_champion_experience_0, 21323
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Xerath
total_gold_earned_1, 78116
total_gold_spent_1, 70185
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 46
total_deaths_1, 58
total_damage_dealt_to_champions_1, 127907
total_damage_dealt_to_objectives_1, 43549
total_damage_taken_1, 177463
average_vision_score_1, 42
total_wards_placed_1, 85
average_creep_score_1, 176
average_champion_experience_1, 19693
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
