total_gold_earned_0, 71285
total_gold_spent_0, 68475
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 39
total_deaths_0, 51
total_damage_dealt_to_champions_0, 140178
total_damage_dealt_to_objectives_0, 50562
total_damage_taken_0, 158654
average_vision_score_0, 39
total_wards_placed_0, 75
average_creep_score_0, 142
average_champion_experience_0, 17455
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Talon
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Karma
total_gold_earned_1, 80276
total_gold_spent_1, 72620
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 51
total_deaths_1, 39
total_damage_dealt_to_champions_1, 135107
total_damage_dealt_to_objectives_1, 116704
total_damage_taken_1, 171336
average_vision_score_1, 34
total_wards_placed_1, 56
average_creep_score_1, 147
average_champion_experience_1, 19412
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
