total_gold_earned_0, 48976
total_gold_spent_0, 45858
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 35
total_damage_dealt_to_champions_0, 58865
total_damage_dealt_to_objectives_0, 19974
total_damage_taken_0, 114792
average_vision_score_0, 17
total_wards_placed_0, 45
average_creep_score_0, 128
average_champion_experience_0, 12430
dmg_carry_0, 112
obj_carry_0, 112
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Rell
total_gold_earned_1, 65787
total_gold_spent_1, 62750
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 35
total_deaths_1, 17
total_damage_dealt_to_champions_1, 89352
total_damage_dealt_to_objectives_1, 103641
total_damage_taken_1, 88590
average_vision_score_1, 33
total_wards_placed_1, 62
average_creep_score_1, 110
average_champion_experience_1, 14823
dmg_carry_1, 131
obj_carry_1, 131
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
