total_gold_earned_0, 62752
total_gold_spent_0, 60555
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 39
total_damage_dealt_to_champions_0, 112456
total_damage_dealt_to_objectives_0, 30912
total_damage_taken_0, 154261
average_vision_score_0, 36
total_wards_placed_0, 73
average_creep_score_0, 155
average_champion_experience_0, 16048
dmg_carry_0, 106
obj_carry_0, 106
team_comp_0_champ_1, Sylas
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, TahmKench
total_gold_earned_1, 74378
total_gold_spent_1, 63210
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 4
total_kills_1, 39
total_deaths_1, 26
total_damage_dealt_to_champions_1, 120651
total_damage_dealt_to_objectives_1, 109398
total_damage_taken_1, 133407
average_vision_score_1, 37
total_wards_placed_1, 76
average_creep_score_1, 137
average_champion_experience_1, 19519
dmg_carry_1, 266
obj_carry_1, 266
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Ivern
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
