total_gold_earned_0, 55953
total_gold_spent_0, 54825
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 45
total_damage_dealt_to_champions_0, 90357
total_damage_dealt_to_objectives_0, 31646
total_damage_taken_0, 122011
average_vision_score_0, 26
total_wards_placed_0, 57
average_creep_score_0, 113
average_champion_experience_0, 12262
dmg_carry_0, 104
obj_carry_0, 104
team_comp_0_champ_1, Graves
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Syndra
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Morgana
total_gold_earned_1, 63292
total_gold_spent_1, 57125
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 45
total_deaths_1, 32
total_damage_dealt_to_champions_1, 104277
total_damage_dealt_to_objectives_1, 73748
total_damage_taken_1, 120812
average_vision_score_1, 29
total_wards_placed_1, 54
average_creep_score_1, 109
average_champion_experience_1, 14151
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Olaf
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
