total_gold_earned_0, 43382
total_gold_spent_0, 40975
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 35
total_damage_dealt_to_champions_0, 73135
total_damage_dealt_to_objectives_0, 32271
total_damage_taken_0, 113761
average_vision_score_0, 12
total_wards_placed_0, 33
average_creep_score_0, 75
average_champion_experience_0, 10109
dmg_carry_0, 24
obj_carry_0, 24
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Velkoz
team_comp_0_champ_5, Swain
total_gold_earned_1, 52988
total_gold_spent_1, 45855
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 35
total_deaths_1, 26
total_damage_dealt_to_champions_1, 90140
total_damage_dealt_to_objectives_1, 75433
total_damage_taken_1, 96132
average_vision_score_1, 18
total_wards_placed_1, 46
average_creep_score_1, 101
average_champion_experience_1, 11404
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
