total_gold_earned_0, 79567
total_gold_spent_0, 70330
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 52
total_deaths_0, 34
total_damage_dealt_to_champions_0, 156122
total_damage_dealt_to_objectives_0, 72193
total_damage_taken_0, 159616
average_vision_score_0, 35
total_wards_placed_0, 81
average_creep_score_0, 130
average_champion_experience_0, 18742
dmg_carry_0, 33
obj_carry_0, 33
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 67668
total_gold_spent_1, 64210
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 34
total_deaths_1, 53
total_damage_dealt_to_champions_1, 127455
total_damage_dealt_to_objectives_1, 53214
total_damage_taken_1, 197392
average_vision_score_1, 32
total_wards_placed_1, 72
average_creep_score_1, 131
average_champion_experience_1, 15671
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Akali
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
