total_gold_earned_0, 102962
total_gold_spent_0, 89225
total_baron_kills_0, 3
total_dragon_kills_0, 4
total_inhibitor_kils_0, 5
total_kills_0, 45
total_deaths_0, 70
total_damage_dealt_to_champions_0, 241566
total_damage_dealt_to_objectives_0, 168126
total_damage_taken_0, 308676
average_vision_score_0, 55
total_wards_placed_0, 83
average_creep_score_0, 191
average_champion_experience_0, 26509
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 104317
total_gold_spent_1, 92250
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 70
total_deaths_1, 45
total_damage_dealt_to_champions_1, 271618
total_damage_dealt_to_objectives_1, 124151
total_damage_taken_1, 300128
average_vision_score_1, 65
total_wards_placed_1, 89
average_creep_score_1, 224
average_champion_experience_1, 28166
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Garen
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
