total_gold_earned_0, 54203
total_gold_spent_0, 52068
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 33
total_deaths_0, 39
total_damage_dealt_to_champions_0, 105047
total_damage_dealt_to_objectives_0, 22875
total_damage_taken_0, 123655
average_vision_score_0, 27
total_wards_placed_0, 55
average_creep_score_0, 110
average_champion_experience_0, 12640
dmg_carry_0, 6
obj_carry_0, 6
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Renata
total_gold_earned_1, 61713
total_gold_spent_1, 55400
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 33
total_damage_dealt_to_champions_1, 99083
total_damage_dealt_to_objectives_1, 70709
total_damage_taken_1, 131613
average_vision_score_1, 24
total_wards_placed_1, 55
average_creep_score_1, 111
average_champion_experience_1, 13892
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Jayce
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
