total_gold_earned_0, 72717
total_gold_spent_0, 71758
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 44
total_deaths_0, 43
total_damage_dealt_to_champions_0, 114440
total_damage_dealt_to_objectives_0, 91877
total_damage_taken_0, 175609
average_vision_score_0, 30
total_wards_placed_0, 62
average_creep_score_0, 137
average_champion_experience_0, 17084
dmg_carry_0, 235
obj_carry_0, 235
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Senna
total_gold_earned_1, 71541
total_gold_spent_1, 64045
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 42
total_deaths_1, 45
total_damage_dealt_to_champions_1, 130677
total_damage_dealt_to_objectives_1, 41815
total_damage_taken_1, 140392
average_vision_score_1, 25
total_wards_placed_1, 54
average_creep_score_1, 143
average_champion_experience_1, 17447
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
