total_gold_earned_0, 52619
total_gold_spent_0, 49985
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 24
total_deaths_0, 46
total_damage_dealt_to_champions_0, 77286
total_damage_dealt_to_objectives_0, 30150
total_damage_taken_0, 148644
average_vision_score_0, 20
total_wards_placed_0, 44
average_creep_score_0, 110
average_champion_experience_0, 12706
dmg_carry_0, 36
obj_carry_0, 36
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 62066
total_gold_spent_1, 54350
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 46
total_deaths_1, 24
total_damage_dealt_to_champions_1, 129196
total_damage_dealt_to_objectives_1, 75687
total_damage_taken_1, 106139
average_vision_score_1, 24
total_wards_placed_1, 39
average_creep_score_1, 100
average_champion_experience_1, 14176
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Diana
team_comp_1_champ_3, AurelionSol
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
