total_gold_earned_0, 69614
total_gold_spent_0, 60560
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 32
total_damage_dealt_to_champions_0, 79471
total_damage_dealt_to_objectives_0, 64934
total_damage_taken_0, 130484
average_vision_score_0, 34
total_wards_placed_0, 88
average_creep_score_0, 148
average_champion_experience_0, 17298
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Samira
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Brand
total_gold_earned_1, 63006
total_gold_spent_1, 66140
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 35
total_damage_dealt_to_champions_1, 96419
total_damage_dealt_to_objectives_1, 82818
total_damage_taken_1, 108668
average_vision_score_1, 36
total_wards_placed_1, 65
average_creep_score_1, 136
average_champion_experience_1, 14977
dmg_carry_1, 143
obj_carry_1, 143
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Zyra
gameLengthMin, 33
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
