total_gold_earned_0, 45683
total_gold_spent_0, 43268
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 38
total_damage_dealt_to_champions_0, 64386
total_damage_dealt_to_objectives_0, 23089
total_damage_taken_0, 117490
average_vision_score_0, 24
total_wards_placed_0, 47
average_creep_score_0, 86
average_champion_experience_0, 9889
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Swain
total_gold_earned_1, 58710
total_gold_spent_1, 53610
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 38
total_deaths_1, 19
total_damage_dealt_to_champions_1, 96869
total_damage_dealt_to_objectives_1, 90817
total_damage_taken_1, 96459
average_vision_score_1, 24
total_wards_placed_1, 57
average_creep_score_1, 94
average_champion_experience_1, 13216
dmg_carry_1, 234
obj_carry_1, 234
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
