total_gold_earned_0, 87880
total_gold_spent_0, 81475
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 57
total_deaths_0, 44
total_damage_dealt_to_champions_0, 221900
total_damage_dealt_to_objectives_0, 84168
total_damage_taken_0, 201896
average_vision_score_0, 29
total_wards_placed_0, 56
average_creep_score_0, 176
average_champion_experience_0, 22788
dmg_carry_0, 164
obj_carry_0, 164
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Zed
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, FiddleSticks
total_gold_earned_1, 81565
total_gold_spent_1, 78250
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 44
total_deaths_1, 57
total_damage_dealt_to_champions_1, 159700
total_damage_dealt_to_objectives_1, 44860
total_damage_taken_1, 247208
average_vision_score_1, 40
total_wards_placed_1, 88
average_creep_score_1, 174
average_champion_experience_1, 21067
dmg_carry_1, 69
obj_carry_1, 69
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Cassiopeia
team_comp_1_champ_4, Akshan
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
