total_gold_earned_0, 59393
total_gold_spent_0, 54485
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 32
total_deaths_0, 30
total_damage_dealt_to_champions_0, 94638
total_damage_dealt_to_objectives_0, 76877
total_damage_taken_0, 116233
average_vision_score_0, 31
total_wards_placed_0, 73
average_creep_score_0, 113
average_champion_experience_0, 14747
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Sion
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Lux
total_gold_earned_1, 54033
total_gold_spent_1, 52050
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 30
total_deaths_1, 32
total_damage_dealt_to_champions_1, 90169
total_damage_dealt_to_objectives_1, 57112
total_damage_taken_1, 120403
average_vision_score_1, 28
total_wards_placed_1, 52
average_creep_score_1, 111
average_champion_experience_1, 12827
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Rakan
gameLengthMin, 30
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
