total_gold_earned_0, 66760
total_gold_spent_0, 63250
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 51
total_damage_dealt_to_champions_0, 122244
total_damage_dealt_to_objectives_0, 32776
total_damage_taken_0, 176926
average_vision_score_0, 37
total_wards_placed_0, 71
average_creep_score_0, 148
average_champion_experience_0, 15587
dmg_carry_0, 34
obj_carry_0, 34
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Malphite
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Swain
total_gold_earned_1, 78878
total_gold_spent_1, 70190
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 3
total_kills_1, 51
total_deaths_1, 28
total_damage_dealt_to_champions_1, 155197
total_damage_dealt_to_objectives_1, 93478
total_damage_taken_1, 155833
average_vision_score_1, 34
total_wards_placed_1, 55
average_creep_score_1, 136
average_champion_experience_1, 18998
dmg_carry_1, 68
obj_carry_1, 68
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Rumble
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
