total_gold_earned_0, 88510
total_gold_spent_0, 81135
total_baron_kills_0, 3
total_dragon_kills_0, 4
total_inhibitor_kils_0, 4
total_kills_0, 56
total_deaths_0, 48
total_damage_dealt_to_champions_0, 213222
total_damage_dealt_to_objectives_0, 111382
total_damage_taken_0, 264361
average_vision_score_0, 44
total_wards_placed_0, 72
average_creep_score_0, 141
average_champion_experience_0, 22080
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Swain
total_gold_earned_1, 84455
total_gold_spent_1, 78433
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 48
total_deaths_1, 56
total_damage_dealt_to_champions_1, 218083
total_damage_dealt_to_objectives_1, 36267
total_damage_taken_1, 250582
average_vision_score_1, 36
total_wards_placed_1, 75
average_creep_score_1, 173
average_champion_experience_1, 21160
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
