total_gold_earned_0, 82232
total_gold_spent_0, 75500
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 42
total_deaths_0, 53
total_damage_dealt_to_champions_0, 140781
total_damage_dealt_to_objectives_0, 92686
total_damage_taken_0, 191980
average_vision_score_0, 48
total_wards_placed_0, 92
average_creep_score_0, 142
average_champion_experience_0, 19733
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Brand
total_gold_earned_1, 84098
total_gold_spent_1, 75825
total_baron_kills_1, 0
total_dragon_kills_1, 6
total_inhibitor_kils_1, 1
total_kills_1, 53
total_deaths_1, 42
total_damage_dealt_to_champions_1, 155020
total_damage_dealt_to_objectives_1, 76987
total_damage_taken_1, 186746
average_vision_score_1, 35
total_wards_placed_1, 58
average_creep_score_1, 152
average_champion_experience_1, 21329
dmg_carry_1, 7
obj_carry_1, 7
team_comp_1_champ_1, Heimerdinger
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
