total_gold_earned_0, 55206
total_gold_spent_0, 52583
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 41
total_deaths_0, 24
total_damage_dealt_to_champions_0, 72596
total_damage_dealt_to_objectives_0, 72520
total_damage_taken_0, 90157
average_vision_score_0, 18
total_wards_placed_0, 32
average_creep_score_0, 84
average_champion_experience_0, 11341
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Thresh
total_gold_earned_1, 40440
total_gold_spent_1, 36350
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 41
total_damage_dealt_to_champions_1, 50771
total_damage_dealt_to_objectives_1, 17095
total_damage_taken_1, 87314
average_vision_score_1, 15
total_wards_placed_1, 32
average_creep_score_1, 70
average_champion_experience_1, 9517
dmg_carry_1, 1
obj_carry_1, 1
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
