total_gold_earned_0, 71278
total_gold_spent_0, 67110
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 56
total_damage_dealt_to_champions_0, 191392
total_damage_dealt_to_objectives_0, 37347
total_damage_taken_0, 222086
average_vision_score_0, 36
total_wards_placed_0, 67
average_creep_score_0, 129
average_champion_experience_0, 16597
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, Sett
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 84830
total_gold_spent_1, 76275
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 56
total_deaths_1, 44
total_damage_dealt_to_champions_1, 199466
total_damage_dealt_to_objectives_1, 62023
total_damage_taken_1, 228029
average_vision_score_1, 27
total_wards_placed_1, 57
average_creep_score_1, 138
average_champion_experience_1, 19914
dmg_carry_1, 876
obj_carry_1, 876
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Zeri
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
