total_gold_earned_0, 41155
total_gold_spent_0, 39785
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 9
total_damage_dealt_to_champions_0, 49987
total_damage_dealt_to_objectives_0, 53300
total_damage_taken_0, 52136
average_vision_score_0, 18
total_wards_placed_0, 34
average_creep_score_0, 75
average_champion_experience_0, 9146
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Sivir
team_comp_0_champ_2, Pantheon
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Illaoi
team_comp_0_champ_5, Zilean
total_gold_earned_1, 27461
total_gold_spent_1, 25210
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 9
total_deaths_1, 29
total_damage_dealt_to_champions_1, 30510
total_damage_dealt_to_objectives_1, 10318
total_damage_taken_1, 64445
average_vision_score_1, 9
total_wards_placed_1, 25
average_creep_score_1, 65
average_champion_experience_1, 6743
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Swain
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
