total_gold_earned_0, 46636
total_gold_spent_0, 44280
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 35
total_damage_dealt_to_champions_0, 54906
total_damage_dealt_to_objectives_0, 24040
total_damage_taken_0, 93690
average_vision_score_0, 21
total_wards_placed_0, 48
average_creep_score_0, 118
average_champion_experience_0, 10257
dmg_carry_0, 48
obj_carry_0, 48
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Thresh
total_gold_earned_1, 55084
total_gold_spent_1, 46668
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 35
total_deaths_1, 21
total_damage_dealt_to_champions_1, 77662
total_damage_dealt_to_objectives_1, 66857
total_damage_taken_1, 84477
average_vision_score_1, 27
total_wards_placed_1, 52
average_creep_score_1, 113
average_champion_experience_1, 12397
dmg_carry_1, 1
obj_carry_1, 1
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
