total_gold_earned_0, 47560
total_gold_spent_0, 40950
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 14
total_damage_dealt_to_champions_0, 73733
total_damage_dealt_to_objectives_0, 61448
total_damage_taken_0, 75440
average_vision_score_0, 15
total_wards_placed_0, 39
average_creep_score_0, 92
average_champion_experience_0, 10326
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, LeeSin
team_comp_0_champ_2, Darius
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Janna
total_gold_earned_1, 36913
total_gold_spent_1, 34020
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 31
total_damage_dealt_to_champions_1, 52134
total_damage_dealt_to_objectives_1, 11740
total_damage_taken_1, 93499
average_vision_score_1, 18
total_wards_placed_1, 34
average_creep_score_1, 92
average_champion_experience_1, 8930
dmg_carry_1, 58
obj_carry_1, 58
team_comp_1_champ_1, Renekton
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
