total_gold_earned_0, 54727
total_gold_spent_0, 48300
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 17
total_damage_dealt_to_champions_0, 87545
total_damage_dealt_to_objectives_0, 88064
total_damage_taken_0, 85587
average_vision_score_0, 19
total_wards_placed_0, 43
average_creep_score_0, 114
average_champion_experience_0, 12688
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, Singed
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Ashe
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 43156
total_gold_spent_1, 40835
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 32
total_damage_dealt_to_champions_1, 54849
total_damage_dealt_to_objectives_1, 14299
total_damage_taken_1, 106057
average_vision_score_1, 16
total_wards_placed_1, 35
average_creep_score_1, 112
average_champion_experience_1, 9904
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
