total_gold_earned_0, 67365
total_gold_spent_0, 63733
total_baron_kills_0, 2
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 37
total_deaths_0, 43
total_damage_dealt_to_champions_0, 102661
total_damage_dealt_to_objectives_0, 83318
total_damage_taken_0, 161392
average_vision_score_0, 23
total_wards_placed_0, 46
average_creep_score_0, 117
average_champion_experience_0, 14937
dmg_carry_0, 150
obj_carry_0, 150
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Lux
total_gold_earned_1, 71423
total_gold_spent_1, 67810
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 42
total_deaths_1, 37
total_damage_dealt_to_champions_1, 119247
total_damage_dealt_to_objectives_1, 63850
total_damage_taken_1, 127681
average_vision_score_1, 26
total_wards_placed_1, 49
average_creep_score_1, 136
average_champion_experience_1, 16632
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
