total_gold_earned_0, 60674
total_gold_spent_0, 59190
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 36
total_damage_dealt_to_champions_0, 99826
total_damage_dealt_to_objectives_0, 17675
total_damage_taken_0, 119200
average_vision_score_0, 21
total_wards_placed_0, 39
average_creep_score_0, 155
average_champion_experience_0, 16837
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, MasterYi
team_comp_0_champ_2, Elise
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, MissFortune
total_gold_earned_1, 67630
total_gold_spent_1, 61565
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 3
total_kills_1, 36
total_deaths_1, 29
total_damage_dealt_to_champions_1, 88554
total_damage_dealt_to_objectives_1, 116874
total_damage_taken_1, 140010
average_vision_score_1, 22
total_wards_placed_1, 48
average_creep_score_1, 128
average_champion_experience_1, 17919
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Xerath
gameLengthMin, 33
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
