total_gold_earned_0, 50991
total_gold_spent_0, 45070
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 30
total_deaths_0, 21
total_damage_dealt_to_champions_0, 69004
total_damage_dealt_to_objectives_0, 52154
total_damage_taken_0, 87480
average_vision_score_0, 20
total_wards_placed_0, 47
average_creep_score_0, 95
average_champion_experience_0, 10923
dmg_carry_0, 96
obj_carry_0, 96
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Renata
total_gold_earned_1, 41405
total_gold_spent_1, 36900
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 30
total_damage_dealt_to_champions_1, 59330
total_damage_dealt_to_objectives_1, 35275
total_damage_taken_1, 86757
average_vision_score_1, 18
total_wards_placed_1, 39
average_creep_score_1, 79
average_champion_experience_1, 9264
dmg_carry_1, 48
obj_carry_1, 48
team_comp_1_champ_1, Viego
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
