total_gold_earned_0, 57767
total_gold_spent_0, 52875
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 24
total_deaths_0, 40
total_damage_dealt_to_champions_0, 94893
total_damage_dealt_to_objectives_0, 41723
total_damage_taken_0, 122962
average_vision_score_0, 27
total_wards_placed_0, 68
average_creep_score_0, 131
average_champion_experience_0, 14354
dmg_carry_0, 200
obj_carry_0, 200
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 68261
total_gold_spent_1, 61435
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 39
total_deaths_1, 24
total_damage_dealt_to_champions_1, 95014
total_damage_dealt_to_objectives_1, 91158
total_damage_taken_1, 127932
average_vision_score_1, 25
total_wards_placed_1, 52
average_creep_score_1, 140
average_champion_experience_1, 17118
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
