total_gold_earned_0, 69446
total_gold_spent_0, 68075
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 46
total_deaths_0, 50
total_damage_dealt_to_champions_0, 148675
total_damage_dealt_to_objectives_0, 52217
total_damage_taken_0, 168108
average_vision_score_0, 31
total_wards_placed_0, 66
average_creep_score_0, 111
average_champion_experience_0, 16631
dmg_carry_0, 7
obj_carry_0, 7
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Leona
total_gold_earned_1, 76042
total_gold_spent_1, 68710
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 50
total_deaths_1, 46
total_damage_dealt_to_champions_1, 139521
total_damage_dealt_to_objectives_1, 104935
total_damage_taken_1, 182494
average_vision_score_1, 33
total_wards_placed_1, 61
average_creep_score_1, 116
average_champion_experience_1, 18109
dmg_carry_1, 134
obj_carry_1, 134
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Brand
gameLengthMin, 36
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
