total_gold_earned_0, 81193
total_gold_spent_0, 73595
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 45
total_deaths_0, 33
total_damage_dealt_to_champions_0, 130400
total_damage_dealt_to_objectives_0, 75348
total_damage_taken_0, 140078
average_vision_score_0, 36
total_wards_placed_0, 78
average_creep_score_0, 158
average_champion_experience_0, 19920
dmg_carry_0, 163
obj_carry_0, 163
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Corki
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Morgana
total_gold_earned_1, 76541
total_gold_spent_1, 80713
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 33
total_deaths_1, 45
total_damage_dealt_to_champions_1, 108722
total_damage_dealt_to_objectives_1, 105897
total_damage_taken_1, 161066
average_vision_score_1, 47
total_wards_placed_1, 68
average_creep_score_1, 148
average_champion_experience_1, 17033
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Draven
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Veigar
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
