total_gold_earned_0, 81493
total_gold_spent_0, 75558
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 49
total_deaths_0, 42
total_damage_dealt_to_champions_0, 177139
total_damage_dealt_to_objectives_0, 85438
total_damage_taken_0, 194658
average_vision_score_0, 45
total_wards_placed_0, 69
average_creep_score_0, 150
average_champion_experience_0, 19933
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Soraka
total_gold_earned_1, 75898
total_gold_spent_1, 71810
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 42
total_deaths_1, 49
total_damage_dealt_to_champions_1, 152314
total_damage_dealt_to_objectives_1, 60232
total_damage_taken_1, 211968
average_vision_score_1, 28
total_wards_placed_1, 63
average_creep_score_1, 142
average_champion_experience_1, 17519
dmg_carry_1, 36
obj_carry_1, 36
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Pantheon
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
