total_gold_earned_0, 60870
total_gold_spent_0, 58175
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 36
total_deaths_0, 53
total_damage_dealt_to_champions_0, 108290
total_damage_dealt_to_objectives_0, 33868
total_damage_taken_0, 173169
average_vision_score_0, 28
total_wards_placed_0, 67
average_creep_score_0, 107
average_champion_experience_0, 12785
dmg_carry_0, 105
obj_carry_0, 105
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Taric
total_gold_earned_1, 68459
total_gold_spent_1, 60260
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 53
total_deaths_1, 36
total_damage_dealt_to_champions_1, 145579
total_damage_dealt_to_objectives_1, 87542
total_damage_taken_1, 151385
average_vision_score_1, 27
total_wards_placed_1, 55
average_creep_score_1, 101
average_champion_experience_1, 14801
dmg_carry_1, 19
obj_carry_1, 19
team_comp_1_champ_1, Warwick
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
