total_gold_earned_0, 67676
total_gold_spent_0, 58265
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 39
total_deaths_0, 26
total_damage_dealt_to_champions_0, 94095
total_damage_dealt_to_objectives_0, 100398
total_damage_taken_0, 114526
average_vision_score_0, 28
total_wards_placed_0, 63
average_creep_score_0, 128
average_champion_experience_0, 15388
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Kaisa
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Karma
total_gold_earned_1, 57729
total_gold_spent_1, 54325
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 39
total_damage_dealt_to_champions_1, 85561
total_damage_dealt_to_objectives_1, 29949
total_damage_taken_1, 122884
average_vision_score_1, 26
total_wards_placed_1, 49
average_creep_score_1, 130
average_champion_experience_1, 13615
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Yasuo
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Rell
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
