total_gold_earned_0, 63331
total_gold_spent_0, 56225
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 43
total_deaths_0, 21
total_damage_dealt_to_champions_0, 106421
total_damage_dealt_to_objectives_0, 88149
total_damage_taken_0, 91657
average_vision_score_0, 30
total_wards_placed_0, 56
average_creep_score_0, 106
average_champion_experience_0, 14442
dmg_carry_0, 33
obj_carry_0, 33
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Seraphine
team_comp_0_champ_5, Senna
total_gold_earned_1, 53638
total_gold_spent_1, 52120
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 43
total_damage_dealt_to_champions_1, 67487
total_damage_dealt_to_objectives_1, 32463
total_damage_taken_1, 140097
average_vision_score_1, 20
total_wards_placed_1, 46
average_creep_score_1, 125
average_champion_experience_1, 12151
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
