total_gold_earned_0, 72528
total_gold_spent_0, 62965
total_baron_kills_0, 2
total_dragon_kills_0, 5
total_inhibitor_kils_0, 2
total_kills_0, 36
total_deaths_0, 33
total_damage_dealt_to_champions_0, 112445
total_damage_dealt_to_objectives_0, 97383
total_damage_taken_0, 126757
average_vision_score_0, 44
total_wards_placed_0, 82
average_creep_score_0, 139
average_champion_experience_0, 17940
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Thresh
total_gold_earned_1, 64090
total_gold_spent_1, 58325
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 33
total_deaths_1, 36
total_damage_dealt_to_champions_1, 91040
total_damage_dealt_to_objectives_1, 42544
total_damage_taken_1, 142220
average_vision_score_1, 39
total_wards_placed_1, 89
average_creep_score_1, 133
average_champion_experience_1, 15294
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Riven
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Leona
gameLengthMin, 36
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
