total_gold_earned_0, 58006
total_gold_spent_0, 54425
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 36
total_deaths_0, 40
total_damage_dealt_to_champions_0, 117338
total_damage_dealt_to_objectives_0, 36470
total_damage_taken_0, 172763
average_vision_score_0, 22
total_wards_placed_0, 47
average_creep_score_0, 99
average_champion_experience_0, 13113
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Leona
total_gold_earned_1, 67044
total_gold_spent_1, 60255
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 2
total_kills_1, 40
total_deaths_1, 37
total_damage_dealt_to_champions_1, 147523
total_damage_dealt_to_objectives_1, 69937
total_damage_taken_1, 152545
average_vision_score_1, 29
total_wards_placed_1, 64
average_creep_score_1, 110
average_champion_experience_1, 14368
dmg_carry_1, 14
obj_carry_1, 14
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Karthus
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
