total_gold_earned_0, 57021
total_gold_spent_0, 52250
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 34
total_deaths_0, 17
total_damage_dealt_to_champions_0, 98029
total_damage_dealt_to_objectives_0, 67213
total_damage_taken_0, 109501
average_vision_score_0, 19
total_wards_placed_0, 39
average_creep_score_0, 119
average_champion_experience_0, 13083
dmg_carry_0, 50
obj_carry_0, 50
team_comp_0_champ_1, Kennen
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Swain
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Leona
total_gold_earned_1, 45409
total_gold_spent_1, 42660
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 17
total_deaths_1, 34
total_damage_dealt_to_champions_1, 75585
total_damage_dealt_to_objectives_1, 27772
total_damage_taken_1, 114406
average_vision_score_1, 20
total_wards_placed_1, 43
average_creep_score_1, 106
average_champion_experience_1, 11153
dmg_carry_1, 26
obj_carry_1, 26
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Zilean
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
