total_gold_earned_0, 49542
total_gold_spent_0, 47050
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 35
total_damage_dealt_to_champions_0, 63600
total_damage_dealt_to_objectives_0, 26096
total_damage_taken_0, 86023
average_vision_score_0, 27
total_wards_placed_0, 68
average_creep_score_0, 123
average_champion_experience_0, 11651
dmg_carry_0, 498
obj_carry_0, 498
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Lux
total_gold_earned_1, 57929
total_gold_spent_1, 49920
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 35
total_deaths_1, 18
total_damage_dealt_to_champions_1, 70020
total_damage_dealt_to_objectives_1, 62962
total_damage_taken_1, 88289
average_vision_score_1, 30
total_wards_placed_1, 56
average_creep_score_1, 127
average_champion_experience_1, 13773
dmg_carry_1, 106
obj_carry_1, 106
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
