total_gold_earned_0, 53097
total_gold_spent_0, 50535
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 38
total_deaths_0, 46
total_damage_dealt_to_champions_0, 112130
total_damage_dealt_to_objectives_0, 14501
total_damage_taken_0, 138466
average_vision_score_0, 25
total_wards_placed_0, 39
average_creep_score_0, 90
average_champion_experience_0, 12266
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 63812
total_gold_spent_1, 54450
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 46
total_deaths_1, 38
total_damage_dealt_to_champions_1, 120079
total_damage_dealt_to_objectives_1, 79644
total_damage_taken_1, 145582
average_vision_score_1, 21
total_wards_placed_1, 54
average_creep_score_1, 88
average_champion_experience_1, 13084
dmg_carry_1, 203
obj_carry_1, 203
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Nasus
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
