total_gold_earned_0, 57860
total_gold_spent_0, 56193
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 4
total_kills_0, 32
total_deaths_0, 41
total_damage_dealt_to_champions_0, 145351
total_damage_dealt_to_objectives_0, 64715
total_damage_taken_0, 143833
average_vision_score_0, 27
total_wards_placed_0, 64
average_creep_score_0, 106
average_champion_experience_0, 11911
dmg_carry_0, 517
obj_carry_0, 517
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, MissFortune
total_gold_earned_1, 68233
total_gold_spent_1, 59585
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 41
total_deaths_1, 32
total_damage_dealt_to_champions_1, 118968
total_damage_dealt_to_objectives_1, 87470
total_damage_taken_1, 185363
average_vision_score_1, 26
total_wards_placed_1, 60
average_creep_score_1, 132
average_champion_experience_1, 16268
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Tristana
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Maokai
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
