total_gold_earned_0, 44441
total_gold_spent_0, 43885
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 44
total_damage_dealt_to_champions_0, 93079
total_damage_dealt_to_objectives_0, 20373
total_damage_taken_0, 105267
average_vision_score_0, 21
total_wards_placed_0, 51
average_creep_score_0, 95
average_champion_experience_0, 10296
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Pantheon
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Senna
total_gold_earned_1, 59191
total_gold_spent_1, 48225
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 44
total_deaths_1, 19
total_damage_dealt_to_champions_1, 85589
total_damage_dealt_to_objectives_1, 65472
total_damage_taken_1, 126157
average_vision_score_1, 15
total_wards_placed_1, 43
average_creep_score_1, 95
average_champion_experience_1, 13225
dmg_carry_1, 64
obj_carry_1, 64
team_comp_1_champ_1, Poppy
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Malphite
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
