total_gold_earned_0, 64593
total_gold_spent_0, 60315
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 46
total_deaths_0, 36
total_damage_dealt_to_champions_0, 109630
total_damage_dealt_to_objectives_0, 23403
total_damage_taken_0, 154360
average_vision_score_0, 18
total_wards_placed_0, 37
average_creep_score_0, 132
average_champion_experience_0, 15712
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Renata
total_gold_earned_1, 69144
total_gold_spent_1, 64308
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 4
total_kills_1, 36
total_deaths_1, 46
total_damage_dealt_to_champions_1, 123561
total_damage_dealt_to_objectives_1, 59500
total_damage_taken_1, 135467
average_vision_score_1, 28
total_wards_placed_1, 63
average_creep_score_1, 140
average_champion_experience_1, 16864
dmg_carry_1, 420
obj_carry_1, 420
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, TwistedFate
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
