total_gold_earned_0, 97123
total_gold_spent_0, 85100
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 78
total_deaths_0, 55
total_damage_dealt_to_champions_0, 224036
total_damage_dealt_to_objectives_0, 74710
total_damage_taken_0, 274567
average_vision_score_0, 33
total_wards_placed_0, 88
average_creep_score_0, 160
average_champion_experience_0, 25015
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Jax
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Caitlyn
team_comp_0_champ_4, Ziggs
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 91622
total_gold_spent_1, 103485
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 55
total_deaths_1, 78
total_damage_dealt_to_champions_1, 236726
total_damage_dealt_to_objectives_1, 109308
total_damage_taken_1, 258659
average_vision_score_1, 38
total_wards_placed_1, 81
average_creep_score_1, 141
average_champion_experience_1, 21048
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Evelynn
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Teemo
gameLengthMin, 47
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
