total_gold_earned_0, 62063
total_gold_spent_0, 56730
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 43
total_deaths_0, 27
total_damage_dealt_to_champions_0, 105565
total_damage_dealt_to_objectives_0, 87593
total_damage_taken_0, 103485
average_vision_score_0, 26
total_wards_placed_0, 56
average_creep_score_0, 108
average_champion_experience_0, 13621
dmg_carry_0, 18
obj_carry_0, 18
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Tristana
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Xerath
total_gold_earned_1, 51422
total_gold_spent_1, 47525
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 43
total_damage_dealt_to_champions_1, 76705
total_damage_dealt_to_objectives_1, 23987
total_damage_taken_1, 126807
average_vision_score_1, 18
total_wards_placed_1, 45
average_creep_score_1, 113
average_champion_experience_1, 11411
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Orianna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
