total_gold_earned_0, 66395
total_gold_spent_0, 63200
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 40
total_damage_dealt_to_champions_0, 134929
total_damage_dealt_to_objectives_0, 37844
total_damage_taken_0, 190277
average_vision_score_0, 41
total_wards_placed_0, 78
average_creep_score_0, 139
average_champion_experience_0, 16067
dmg_carry_0, 887
obj_carry_0, 887
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, AurelionSol
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Karma
total_gold_earned_1, 76066
total_gold_spent_1, 69400
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 40
total_deaths_1, 34
total_damage_dealt_to_champions_1, 161926
total_damage_dealt_to_objectives_1, 99742
total_damage_taken_1, 166067
average_vision_score_1, 42
total_wards_placed_1, 79
average_creep_score_1, 141
average_champion_experience_1, 18992
dmg_carry_1, 74
obj_carry_1, 74
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Heimerdinger
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
