total_gold_earned_0, 46888
total_gold_spent_0, 42405
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 28
total_deaths_0, 14
total_damage_dealt_to_champions_0, 78374
total_damage_dealt_to_objectives_0, 75352
total_damage_taken_0, 90052
average_vision_score_0, 23
total_wards_placed_0, 41
average_creep_score_0, 94
average_champion_experience_0, 11105
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Janna
total_gold_earned_1, 39599
total_gold_spent_1, 35150
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 28
total_damage_dealt_to_champions_1, 59163
total_damage_dealt_to_objectives_1, 11267
total_damage_taken_1, 99417
average_vision_score_1, 13
total_wards_placed_1, 38
average_creep_score_1, 100
average_champion_experience_1, 9390
dmg_carry_1, 245
obj_carry_1, 245
team_comp_1_champ_1, JarvanIV
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Tryndamere
team_comp_1_champ_4, Akshan
team_comp_1_champ_5, Galio
gameLengthMin, 25
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
