total_gold_earned_0, 54812
total_gold_spent_0, 49175
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 32
total_deaths_0, 24
total_damage_dealt_to_champions_0, 94846
total_damage_dealt_to_objectives_0, 78397
total_damage_taken_0, 88797
average_vision_score_0, 19
total_wards_placed_0, 44
average_creep_score_0, 110
average_champion_experience_0, 12593
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, Sett
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Lux
total_gold_earned_1, 45269
total_gold_spent_1, 44125
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 32
total_damage_dealt_to_champions_1, 60145
total_damage_dealt_to_objectives_1, 34404
total_damage_taken_1, 109930
average_vision_score_1, 18
total_wards_placed_1, 40
average_creep_score_1, 90
average_champion_experience_1, 10482
dmg_carry_1, 32
obj_carry_1, 32
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Seraphine
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
