total_gold_earned_0, 77302
total_gold_spent_0, 67655
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 42
total_deaths_0, 21
total_damage_dealt_to_champions_0, 136031
total_damage_dealt_to_objectives_0, 78743
total_damage_taken_0, 144768
average_vision_score_0, 34
total_wards_placed_0, 78
average_creep_score_0, 177
average_champion_experience_0, 19450
dmg_carry_0, 105
obj_carry_0, 105
team_comp_0_champ_1, Shyvana
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Rakan
total_gold_earned_1, 68810
total_gold_spent_1, 66475
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 21
total_deaths_1, 42
total_damage_dealt_to_champions_1, 103341
total_damage_dealt_to_objectives_1, 91222
total_damage_taken_1, 170308
average_vision_score_1, 37
total_wards_placed_1, 75
average_creep_score_1, 159
average_champion_experience_1, 17032
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Leblanc
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
